Date,Menu Name,Qty,Price
,JAPANESE OCHA,1,20000
2019-01-27 19:35:05,B8. TANTAN PORK BELLY EGG,1,69000
,TARO MILK TEA,1,25000
2019-01-27 19:35:28,D8. CURRY PORK BELLY EGG,1,69000
2019-01-27 19:38:52,B8. TANTAN PORK BELLY EGG,1,69000
,CHICKEN KATSU CURRY,1,47000
,GYOZA PORK,1,35000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,2,20000
,PORK BELLY.,1,15000
2019-01-27 19:52:31,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,SEASONED EGG,1,10000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,TARO MILK TEA,1,25000
,SOYA MILK,1,20000
,OGURA ICE CREAM,1,18000
2019-01-27 20:02:55,A8. GOLDEN PORK BELLY EGG,1,64000
,A1. GOLDEN CHICKEN CHARSIU,1,55000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-27 20:04:35,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
,GYOZA PORK,1,35000
2019-01-27 20:05:17,C1. KURO CHICKEN CHARSIU,1,60000
,CHICKEN TERIYAKI DON,1,35000
,JAPANESE OCHA,2,20000
,POACHED EGG,1,10000
2019-01-27 20:07:12,B8. TANTAN PORK BELLY EGG,1,69000
,D10. CURRY MEGA PORK BELLY EGG,1,84000
,OGURA ICE CREAM,1,18000
,JAPANESE OCHA,1,20000
,NOODLE,1,15000
2019-01-27 20:22:35,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-27 20:26:34,D1. CURRY CHICKEN CHARSIU,1,60000
,C5. KURO CHICKEN KARAAGE,1,67000
,FANTA,1,15000
,SOYA MILK,1,20000
,MATCHA ICE CREAM,1,20000
2019-01-27 20:45:03,STAMINA DON,1,68000
2019-01-27 20:51:25,A7. GOLDEN PORK BELLY,1,56000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,PORK BELLY.,1,15000
,JAPANESE OCHA,1,20000
,ZENZAI,1,30000
2019-01-27 20:53:38,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B1. TANTAN CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-27 21:02:05,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,PORK BELLY.,1,15000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
,FLAN PUDDING,1,25000
2019-01-27 21:02:25,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
2019-01-27 21:03:17,C4. KURO QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,1,20000
2019-01-27 21:04:41,MAZEMEN MINCED PORK,1,55000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,C4. KURO QUARTER CHICKEN EGG,1,70000
2019-01-27 21:06:13,C10. KURO MEGA PORK BELLY EGG,1,84000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,A7. GOLDEN PORK BELLY,1,56000
,MINERAL WATER,1,10000
,FLAN PUDDING,1,25000
,JAPANESE OCHA,2,20000
2019-01-27 21:07:47,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-27 21:12:34,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-27 21:12:55,PORK KATSU CURRY,1,55000
2019-01-27 21:17:18,C4. KURO QUARTER CHICKEN EGG,1,70000
,C8. KURO PORK BELLY EGG,1,69000
,FLAN PUDDING,1,25000
2019-01-27 21:18:01,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-27 21:37:23,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-27 21:37:56,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-27 22:16:32,JAPANESE OCHA,1,20000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B8. TANTAN PORK BELLY EGG,1,69000
,SOYA MILK,1,20000
2019-01-28 13:22:18,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,GYOZA CHICKEN,1,35000
2019-01-28 13:28:23,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-28 13:32:05,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
2019-01-28 14:13:12,C8. KURO PORK BELLY EGG,1,69000
,C10. KURO MEGA PORK BELLY EGG,1,84000
,SEAWEED.,1,10000
,PORK BELLY.,1,15000
,CHICKEN KARAAGE,1,37000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-28 14:16:37,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,1,20000
,MATCHA ICE CREAM,1,20000
2019-01-28 14:25:23,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
2019-01-28 15:11:46,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,CHICKEN KARAAGE,1,37000
2019-01-28 15:23:42,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,BUTADON,1,50000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-28 15:57:33,B7. TANTAN PORK BELLY,1,61000
2019-01-28 15:58:40,PORK KATSU CURRY,1,55000
,GYOZA PORK,1,35000
2019-01-28 16:00:15,C4. KURO QUARTER CHICKEN EGG,1,70000
,JAPANESE OCHA,1,20000
2019-01-28 16:03:04,C7. KURO PORK BELLY,1,61000
2019-01-28 18:14:07,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,2,20000
,C8. KURO PORK BELLY EGG,1,69000
,CHICKEN KARAAGE,1,37000
2019-01-28 18:23:18,D6. CURRY CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-28 18:47:41,A8. GOLDEN PORK BELLY EGG,1,64000
,MINERAL WATER,1,10000
2019-01-28 18:47:59,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-28 18:55:43,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,SOYA MILK,1,20000
2019-01-28 18:56:18,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-28 18:57:49,A7. GOLDEN PORK BELLY,1,56000
2019-01-28 20:05:32,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,C2. KURO CHICKEN CHARSIU EGG,1,68000
,SEASONED EGG,1,10000
2019-01-28 20:06:21,SOYA MILK,1,20000
,JAPANESE OCHA,1,20000
2019-01-28 20:10:37,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-28 20:11:06,C2. KURO CHICKEN CHARSIU EGG,1,68000
2019-01-28 20:32:28,A8. GOLDEN PORK BELLY EGG,1,64000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
,B8. TANTAN PORK BELLY EGG,1,69000
,KAKIGORI,1,30000
2019-01-28 20:42:11,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
2019-01-28 20:42:51,B8. TANTAN PORK BELLY EGG,1,69000
,A8. GOLDEN PORK BELLY EGG,1,64000
,SPRING ONIONS,1,7000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,SEAWEED.,1,10000
2019-01-28 20:43:49,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-28 20:45:17,D2. CURRY CHICKEN CHARSIU EGG,1,68000
,A8. GOLDEN PORK BELLY EGG,1,64000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-28 21:28:20,B3. TANTAN QUARTER CHICKEN.,1,62000
,MINERAL WATER,1,10000
,TORIPAITAN SOUP,1,15000
2019-01-28 21:30:36,C8. KURO PORK BELLY EGG,1,69000
,B8. TANTAN PORK BELLY EGG,1,69000
,A7. GOLDEN PORK BELLY,1,56000
,JAPANESE OCHA,2,20000
2019-01-28 22:06:52,C8. KURO PORK BELLY EGG,1,69000
2019-01-28 22:24:49,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,TARO MILK TEA,2,25000
2019-01-29 10:49:56,CHICKEN KATSUDON,2,45000
2019-01-29 11:34:29,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-29 11:35:05,STAMINA DON,1,68000
2019-01-29 11:36:24,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,3,20000
2019-01-29 11:36:55,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-29 11:37:32,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-29 11:56:47,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-29 12:07:24,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
,SPRING ONIONS,1,7000
,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-29 12:08:52,B7. TANTAN PORK BELLY,1,61000
2019-01-29 12:09:24,B7. TANTAN PORK BELLY,1,61000
2019-01-29 12:25:29,C8. KURO PORK BELLY EGG,1,69000
,MINERAL WATER,1,10000
2019-01-29 13:07:14,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-29 13:07:46,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-29 13:16:46,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-29 14:06:58,C4. KURO QUARTER CHICKEN EGG,1,70000
,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
,CHICKEN KATSUDON,1,45000
2019-01-29 14:44:08,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-29 15:35:10,B8. TANTAN PORK BELLY EGG,1,69000
,JAPANESE OCHA,1,20000
2019-01-29 15:35:20,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-29 16:54:49,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-29 17:14:22,MINERAL WATER,1,10000
,FLAN PUDDING,1,25000
2019-01-29 18:20:14,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,MINERAL WATER,1,10000
2019-01-29 19:19:10,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,B5. TANTAN CHICKEN KARAAGE,1,67000
,BALI HAI BEER,1,25000
,JAPANESE OCHA,1,20000
,CHOPPED CHILI,1,0
2019-01-29 20:02:20,CHICKEN NANBAN DON,1,55000
2019-01-29 20:04:38,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,MINERAL WATER,2,10000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,2,20000
,SEASONED EGG,1,10000
,CHICKEN NANBAN DON,1,0
2019-01-29 20:06:50,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-29 20:11:23,B8. TANTAN PORK BELLY EGG,1,69000
,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
,GYOZA PORK,1,35000
2019-01-29 20:15:23,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
2019-01-29 20:15:52,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
2019-01-29 20:23:24,BUTADON,1,50000
2019-01-29 20:23:42,BUTADON,1,50000
2019-01-29 20:36:19,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,JAPANESE OCHA,1,20000
,MATCHA ICE CREAM,1,20000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,MINERAL WATER,1,10000
,A3. GOLDEN QUARTER CHICKEN.,1,57000
,MINERAL WATER,1,10000
,MINERAL WATER,1,10000
2019-01-29 21:05:07,A8. GOLDEN PORK BELLY EGG,2,64000
2019-01-29 21:07:19,C6. KURO CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,1,20000
2019-01-29 21:07:46,B7. TANTAN PORK BELLY,1,61000
2019-01-29 21:24:36,C8. KURO PORK BELLY EGG,1,69000
2019-01-29 21:25:18,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-29 21:29:22,A9. GOLDEN MEGA PORK BELLY,1,71000
,GYOZA PORK,1,35000
2019-01-29 21:31:20,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
2019-01-29 21:31:54,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,1,20000
2019-01-29 21:32:14,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-29 21:34:43,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-29 21:35:15,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-29 21:59:40,A8. GOLDEN PORK BELLY EGG,1,64000
,JAPANESE OCHA,1,20000
,FLAN PUDDING,1,25000
2019-01-29 22:04:27,JAPANESE OCHA,2,20000
,A2. GOLDEN CHICKEN CHARSIU EGG,2,63000
,MATCHA ICE CREAM,1,0
2019-01-29 22:05:25,PORK KATSU,1,35000
2019-01-30 12:34:22,B6. TANTAN CHICKEN KARAAGE EGG,1,75000
,JAPANESE OCHA,1,20000
,STAMINA DON,1,68000
,STAMINA DON,1,0
2019-01-30 13:46:34,MAZEMEN MINCED CHICKEN,1,52000
,MINERAL WATER,2,10000
2019-01-30 13:47:25,D8. CURRY PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
,B7. TANTAN PORK BELLY,1,61000
,OYAKODON.,1,40000
2019-01-30 14:30:22,B8. TANTAN PORK BELLY EGG,1,69000
,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,PORK SOBORO,1,10000
,JAPANESE OCHA,1,20000
2019-01-30 15:27:42,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,2,20000
,CHICKEN KARAAGE,1,37000
2019-01-30 15:58:46,BUTADON,1,50000
2019-01-30 16:08:56,B1. TANTAN CHICKEN CHARSIU,1,60000
,JAPANESE OCHA,1,20000
,MINERAL WATER,1,10000
2019-01-30 16:09:18,A7. GOLDEN PORK BELLY,1,56000
2019-01-30 16:16:36,OYAKODON.,1,40000
,C3. KURO QUARTER CHICKEN,1,62000
,FLAN PUDDING,1,25000
,TARO MILK TEA,1,25000
,MINERAL WATER,1,10000
2019-01-30 16:45:15,A8. GOLDEN PORK BELLY EGG,1,64000
,FLAN PUDDING,1,25000
,JAPANESE OCHA,2,20000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-30 16:54:28,CHICKEN NANBAN DON,1,55000
2019-01-30 16:54:59,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,1,20000
2019-01-30 16:56:14,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-30 17:02:59,BAMBOO SHOOT,1,15000
,C7. KURO PORK BELLY,1,61000
,B7. TANTAN PORK BELLY,1,61000
,JAPANESE OCHA,1,20000
2019-01-30 17:31:31,C8. KURO PORK BELLY EGG,1,69000
,JAPANESE OCHA,2,20000
,C8. KURO PORK BELLY EGG,1,0
2019-01-30 17:31:50,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-30 19:47:40,A8. GOLDEN PORK BELLY EGG,2,64000
,JAPANESE OCHA,1,20000
2019-01-30 19:59:36,CHICKEN CHAHAN,1,32000
,TORI SOBORO DON,1,25000
,PORK BELLY.,1,15000
2019-01-30 20:05:56,A7. GOLDEN PORK BELLY,2,56000
,JAPANESE OCHA,1,20000
2019-01-30 20:11:06,CHICKEN NANBAN DON,1,55000
,JAPANESE OCHA,1,20000
2019-01-30 20:33:06,B2. TANTAN CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,2,20000
2019-01-30 20:33:24,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-30 21:09:57,B8. TANTAN PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-30 21:10:25,C8. KURO PORK BELLY EGG,1,69000
2019-01-30 21:16:39,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,C10. KURO MEGA PORK BELLY EGG,1,84000
,MINERAL WATER,2,10000
,GYOZA PORK,1,35000
2019-01-30 21:17:21,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
2019-01-30 21:27:41,PORK SHABU CURRY,1,55000
,C8. KURO PORK BELLY EGG,1,69000
,ZENZAI,1,30000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-30 21:36:02,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,JAPANESE OCHA,1,20000
2019-01-30 21:36:25,A9. GOLDEN MEGA PORK BELLY,1,71000
2019-01-30 21:47:00,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
2019-01-30 21:47:17,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
2019-01-30 22:17:40,C2. KURO CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
2019-01-30 22:29:51,C7. KURO PORK BELLY,1,61000
,B7. TANTAN PORK BELLY,1,61000
,JAPANESE OCHA,1,20000
2019-01-31 10:33:40,OYAKODON.,1,40000
,BUTADON,1,50000
2019-01-31 12:43:36,A8. GOLDEN PORK BELLY EGG,1,64000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
,CHICKEN KARAAGE,2,37000
2019-01-31 12:44:04,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
2019-01-31 13:27:29,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,CHICKEN KATSU,1,31000
,JAPANESE OCHA,1,20000
2019-01-31 13:54:27,BUTADON,1,50000
,C8. KURO PORK BELLY EGG,1,69000
,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
,A8. GOLDEN PORK BELLY EGG,1,64000
,CHICKEN KATSUDON,1,45000
,FLAN PUDDING,1,25000
,C8. KURO PORK BELLY EGG,1,69000
,CHOPPED CHILI,1,0
,SEAWEED.,1,10000
,PORK KATSU,1,35000
,SOYA MILK,1,20000
,TARO MILK TEA,1,25000
2019-01-31 14:36:42,C8. KURO PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,2,20000
2019-01-31 14:37:05,PORK KATSU CURRY,1,55000
2019-01-31 15:11:22,BUTADON,1,50000
,CHICKEN TERIYAKI DON,1,35000
,JAPANESE OCHA,1,20000
,GYOZA PORK,1,35000
2019-01-31 17:20:04,C8. KURO PORK BELLY EGG,1,69000
2019-01-31 18:20:22,B10. TANTAN MEGA PORK BELLY EGG,1,84000
,GYOZA PORK,1,35000
,SEASONED EGG,1,10000
,JAPANESE OCHA,1,20000
2019-01-31 19:12:17,A4. GOLDEN QUARTER CHICKEN EGG,1,65000
,BAMBOO SHOOT,1,15000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,2,20000
2019-01-31 19:12:39,OYAKODON.,1,40000
2019-01-31 19:34:47,C8. KURO PORK BELLY EGG,1,69000
,CHOPPED CHILI,2,0
,MINERAL WATER,2,10000
2019-01-31 19:35:18,B8. TANTAN PORK BELLY EGG,1,69000
2019-01-31 19:53:58,B10. TANTAN MEGA PORK BELLY EGG,1,84000
2019-01-31 19:54:18,STAMINA DON,1,68000
2019-01-31 19:56:48,GYOZA PORK,1,35000
2019-01-31 19:58:12,TARO MILK TEA,1,25000
2019-01-31 20:09:02,A7. GOLDEN PORK BELLY,1,56000
,NOODLE,1,15000
2019-01-31 20:18:35,C8. KURO PORK BELLY EGG,1,69000
,GYOZA PORK,1,35000
,JAPANESE OCHA,1,20000
2019-01-31 20:20:38,A8. GOLDEN PORK BELLY EGG,1,64000
,B3. TANTAN QUARTER CHICKEN.,1,62000
,MINERAL WATER,1,10000
2019-01-31 20:29:05,A6. GOLDEN CHICKEN KARAAGE EGG,1,70000
,B8. TANTAN PORK BELLY EGG,1,69000
,TORIKAWA,1,35000
,MINERAL WATER,2,10000
2019-01-31 20:30:39,C10. KURO MEGA PORK BELLY EGG,1,84000
,JAPANESE OCHA,2,20000
2019-01-31 20:31:37,C2. KURO CHICKEN CHARSIU EGG,1,68000
,JAPANESE OCHA,1,20000
,JAPANESE OCHA,1,20000
2019-01-31 20:32:22,A8. GOLDEN PORK BELLY EGG,1,64000
2019-01-31 20:33:27,C10. KURO MEGA PORK BELLY EGG,1,84000
2019-01-31 20:34:23,A2. GOLDEN CHICKEN CHARSIU EGG,1,63000
,JAPANESE OCHA,1,20000
2019-01-31 20:35:46,A1. GOLDEN CHICKEN CHARSIU,1,55000
2019-01-31 20:39:32,MINERAL WATER,1,10000
2019-01-31 21:19:13,CHICKEN NANBAN,1,35000
,CHICKEN KARAAGE,1,37000
,JAPANESE OCHA,2,20000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,A10. GOLDEN MEGA PORK BELLY EGG,1,80000
,STAMINA DON,1,68000
,PORK KATSUDON,1,49000
2019-01-31 22:19:51,FLAN PUDDING,1,25000
